@RELATION train_movement

@ATTRIBUTE time NUMERIC
@ATTRIBUTE r2 NUMERIC
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE z NUMERIC
@ATTRIBUTE movement {moving,stopped}

@DATA
149.000000, 0.003076, -0.013035, -0.034669, 0.041279, moving
149.500000, 0.006708, -0.024319, -0.045025, -0.063950, moving
150.000000, 0.000327, -0.004568, -0.017461, -0.001140, moving
150.500000, 0.002028, 0.033341, -0.018600, -0.023893, moving
151.000000, 0.000983, -0.019980, -0.011469, 0.021271, moving
151.500000, 0.006093, -0.027075, 0.051034, 0.052496, moving
152.000000, 0.001388, 0.003135, -0.029860, -0.022055, moving
152.500000, 0.001371, -0.019679, 0.030765, 0.006138, moving
153.000000, 0.007591, 0.011490, -0.046327, -0.072892, moving
153.500000, 0.000639, 0.006452, -0.004197, 0.024078, moving
154.000000, 0.022844, -0.013690, 0.074224, 0.130947, moving
154.500000, 0.001973, -0.019744, 0.035279, -0.018388, moving
155.000000, 0.001680, -0.010872, 0.002525, 0.039437, moving
155.500000, 0.005673, 0.028901, -0.022067, -0.065957, moving
156.000000, 0.000636, 0.005356, -0.023795, -0.006427, moving
156.500000, 0.006888, 0.016207, -0.056519, -0.058577, moving
157.000000, 0.000647, -0.022615, -0.002060, -0.011447, moving
157.500000, 0.005966, 0.017979, 0.022093, 0.071798, moving
158.000000, 0.034218, 0.031096, -0.090234, -0.158457, moving
158.500000, 0.004373, -0.002778, -0.032048, -0.057776, moving
159.000000, 0.006033, 0.005362, 0.067346, 0.038325, moving
159.500000, 0.002318, 0.029041, 0.031053, 0.022601, moving
160.000000, 0.001518, 0.023223, -0.029714, 0.009808, moving
160.500000, 0.006360, 0.034405, -0.060125, -0.039511, moving
161.000000, 0.002772, 0.016342, -0.000259, -0.050048, moving
161.500000, 0.002434, -0.027247, 0.038261, -0.015086, moving
162.000000, 0.002740, -0.007787, -0.022379, 0.046671, moving
162.500000, 0.000484, 0.002158, 0.017673, 0.012941, moving
163.000000, 0.003209, -0.002926, -0.052900, -0.020045, moving
163.500000, 0.000812, -0.006097, 0.013092, 0.024557, moving
164.000000, 0.000515, -0.007417, -0.021216, -0.003174, moving
164.500000, 0.000894, 0.005697, -0.021391, 0.020110, moving
165.000000, 0.002032, 0.002804, -0.016533, -0.041842, moving
165.500000, 0.000161, -0.011118, 0.005051, 0.003505, moving
166.000000, 0.001316, -0.016328, 0.032154, -0.003927, moving
166.500000, 0.000886, 0.021909, 0.017666, 0.009708, moving
167.000000, 0.002329, 0.007233, -0.033306, 0.034166, moving
167.500000, 0.000350, -0.012797, -0.010015, 0.009277, moving
168.000000, 0.001446, 0.027034, -0.021774, -0.015510, moving
168.500000, 0.001774, -0.024649, 0.025054, -0.023204, moving
169.000000, 0.000364, -0.018198, -0.002127, 0.005327, moving
169.500000, 0.003176, -0.005133, 0.006573, -0.055738, moving
170.000000, 0.000433, 0.001622, 0.000772, 0.020743, moving
170.500000, 0.005948, -0.025934, -0.068440, -0.024311, moving
171.000000, 0.002481, 0.002979, -0.006105, 0.049341, moving
171.500000, 0.003791, 0.027194, -0.028287, -0.047450, moving
172.000000, 0.000364, -0.015383, 0.003503, 0.010736, moving
172.500000, 0.000569, -0.015989, -0.012319, 0.012700, moving
173.000000, 0.001578, -0.007105, 0.007387, -0.038383, moving
173.500000, 0.000480, 0.017859, -0.004252, -0.011950, moving
174.000000, 0.000815, 0.006158, -0.019289, -0.020135, moving
174.500000, 0.002446, -0.023822, 0.031080, 0.030216, moving
175.000000, 0.002824, 0.025068, -0.040823, -0.023004, moving
175.500000, 0.000130, 0.009303, -0.002036, 0.006247, moving
176.000000, 0.000042, -0.001629, 0.004704, -0.004154, moving
176.500000, 0.002051, -0.012215, 0.021819, 0.037762, moving
177.000000, 0.000501, 0.004285, -0.013221, 0.017556, moving
177.500000, 0.013613, -0.039237, 0.099544, 0.046519, moving
178.000000, 0.015626, 0.100478, -0.057832, -0.046752, moving
178.500000, 0.000205, -0.003575, -0.003256, -0.013462, moving
179.000000, 0.002502, 0.040724, -0.028835, -0.003428, moving
179.500000, 0.000123, -0.005277, -0.008074, -0.005492, moving
180.000000, 0.003642, 0.040827, 0.004983, 0.044167, moving
180.500000, 0.002042, 0.010117, 0.014528, -0.041580, moving
181.000000, 0.001693, -0.011084, 0.031755, 0.023709, moving
181.500000, 0.001121, 0.014618, -0.004675, -0.029754, moving
182.000000, 0.000694, 0.009947, 0.018137, -0.016326, moving
182.500000, 0.004372, 0.017060, 0.013771, -0.062377, moving
183.000000, 0.000727, 0.014352, 0.019182, 0.012365, moving
183.500000, 0.000428, -0.004913, 0.018212, -0.008524, moving
184.000000, 0.002245, 0.009260, -0.012305, -0.044808, moving
184.500000, 0.002834, -0.010921, 0.028482, 0.043633, moving
185.000000, 0.001568, 0.008394, 0.008797, -0.037681, moving
185.500000, 0.000048, 0.001840, -0.003670, 0.005593, moving
186.000000, 0.000958, -0.000489, -0.030742, -0.003606, moving
186.500000, 0.010278, 0.002042, -0.080206, -0.061972, moving
187.000000, 0.000723, 0.022569, 0.008917, -0.011594, stopped
187.500000, 0.000740, -0.016336, -0.018739, 0.011047, stopped
188.000000, 0.000105, -0.005321, 0.005987, 0.006393, stopped
188.500000, 0.000058, 0.005259, -0.005462, -0.000124, stopped
189.000000, 0.002289, -0.015496, -0.021608, 0.039773, stopped
189.500000, 0.000215, -0.010759, -0.004701, -0.008764, stopped
190.000000, 0.000383, 0.012364, -0.011613, -0.009768, stopped
190.500000, 0.000233, -0.000458, -0.005836, -0.014108, stopped
